Grade_FAQ,Grade_Large,Grade_Local,Grade_Medium,Grade_Non-FAQ,Grade_Small,State,District,Commodity,Variety,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Kanpur,Tomato,Deshi,500,700,600.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Kushinagar,Apple,Delicious,8450,8500,8475.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Kushinagar,Green Chilli,Green Chilly,2450,2500,2475.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Kushinagar,Onion,Red,1450,1500,1475.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Kushinagar,Rice,III,2750,2800,2775.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Lalitpur,Bottle gourd,Bottle Gourd,1240,1300,1270.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Lalitpur,Lentil (Masur)(Whole),Masoor Gola,6100,6200,6150.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Lalitpur,Onion,Red,1270,1330,1300.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Lalitpur,Papaya,Papaya,2320,2380,2350.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Lalitpur,Peas(Dry),Peas(Dry),3350,3450,3400.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Lalitpur,Rice,III,3420,3480,3450.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Lucknow,Banana - Green,Banana - Green,1780,1880,1830.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Lucknow,Grapes,Green,5700,5900,5800.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Lucknow,Gur(Jaggery),Yellow,4100,4300,4200.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Lucknow,Orange,Medium,3950,4150,4050.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Lucknow,Papaya,Papaya,2850,2950,2900.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Lucknow,Potato,Desi,1080,1180,1130.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Lucknow,Rice,Common,3220,3320,3270.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Maharajganj,Potato,Red,1400,1800,1600.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Maharajganj,Apple,Delicious,8200,8400,8300.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Maharajganj,Gur(Jaggery),Red,3800,4100,3900.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Maharajganj,Rice,III,2800,3150,2960.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mahoba,Cauliflower,Local,1180,1300,1210.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Mahoba,Mousambi(Sweet Lime),Mousambi,3580,3700,3620.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mahoba,Mustard,Sarson(Black),5500,5620,5560.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mahoba,Onion,Red,1800,1920,1850.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mahoba,Tomato,Local,650,750,700.0
0.0,0.0,0.0,0.0,1.0,0.0,Uttar Pradesh,Mainpuri,Bajra(Pearl Millet/Cumbu),Hybrid,2120,2160,2140.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mainpuri,Mustard,Sarson(Black),5650,5700,5675.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mainpuri,Lemon,Lemon,6950,7150,7050.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mainpuri,Potato,Local,1000,1200,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mainpuri,Bengal Gram(Gram)(Whole),Desi (Whole),6655,6835,6745.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mainpuri,Cabbage,Cabbage,600,800,700.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Mainpuri,Grapes,Green,6100,6300,6200.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mainpuri,Green Chilli,Green Chilly,2500,2700,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mainpuri,Groundnut,Hybrid,6500,6700,6600.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mainpuri,Maize,Yellow,2425,2600,2530.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mainpuri,Tomato,Deshi,435,625,545.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mainpuri,Wheat,Dara,2440,2460,2450.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mathura,Cucumbar(Kheera),Cucumbar,1200,1360,1300.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mathura,Ginger(Green),Green Ginger,3400,3600,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mathura,Rice,III,3300,3500,3400.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mathura,Tomato,Deshi,600,660,630.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Mathura,Banana,Banana - Ripe,2400,2800,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mathura,Banana - Green,Banana - Green,1800,2000,1900.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mathura,Capsicum,Capsicum,2300,2700,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mathura,Cauliflower,Cauliflower,1000,1200,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mathura,Green Chilli,Green Chilly,2800,3200,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mathura,Onion,Red,1800,2100,1900.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Mathura,Papaya,Papaya,3100,3500,3300.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Mathura,Pomegranate,Pomogranate,7700,8200,8000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mathura,Spinach,Spinach,1000,1200,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mathura,Wheat,Dara,2420,2475,2430.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mau(Maunathbhanjan),Gur(Jaggery),Achhu,4100,4200,4150.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Mau(Maunathbhanjan),Apple,Delicious,8750,8990,8920.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mau(Maunathbhanjan),Brinjal,Brinjal,1350,1470,1410.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Mau(Maunathbhanjan),Papaya,Papaya,2700,2800,2750.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Meerut,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,8020,8100,8060.0
0.0,0.0,0.0,0.0,1.0,0.0,Uttar Pradesh,Meerut,Bengal Gram(Gram)(Whole),Desi (Whole),7100,7300,7200.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Meerut,Garlic,Garlic,6760,6950,6855.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Meerut,Green Gram (Moong)(Whole),Green (Whole),8720,8800,8760.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Meerut,Masur Dal,Masur Dal,7810,7890,7850.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Meerut,Pumpkin,Pumpkin,1180,1370,1270.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Meerut,Rice,Common,3180,3360,3220.0
0.0,0.0,0.0,0.0,1.0,0.0,Uttar Pradesh,Meerut,Wheat,Dara,2400,2600,2500.0
0.0,0.0,0.0,0.0,1.0,0.0,Uttar Pradesh,Mirzapur,Bengal Gram(Gram)(Whole),Desi (Whole),6965,7045,7000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mirzapur,Lemon,Lemon,6500,6650,6600.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mirzapur,Lentil (Masur)(Whole),Masoor Gola,6785,6870,6825.0
0.0,0.0,0.0,0.0,1.0,0.0,Uttar Pradesh,Mirzapur,Lentil (Masur)(Whole),Masoor Gola,6525,6615,6575.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Mirzapur,Mustard,Sarson(Black),5900,6000,5960.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Muzaffarnagar,Capsicum,Capsicum,2100,2300,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Muzaffarnagar,Gur(Jaggery),Yellow,3400,4000,3800.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Muzaffarnagar,Maize,Yellow,2500,2650,2550.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Muzaffarnagar,Mustard,Sarson(Black),5900,6000,5950.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Muzaffarnagar,Papaya,Papaya,2800,3200,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Muzaffarnagar,Spinach,Spinach,1000,1100,1050.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Muzaffarnagar,Tomato,Deshi,650,800,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Pillibhit,Cabbage,Cabbage,805,895,855.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Pillibhit,Green Chilli,Green Chilly,2950,3040,2997.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Pillibhit,Lemon,Lemon,5980,6060,6020.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Pillibhit,Wheat,Dara,2550,2640,2599.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Pillibhit,Cauliflower,Cauliflower,880,975,935.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Pillibhit,Mousambi(Sweet Lime),Mousambi,3250,3345,3298.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Pillibhit,Rice,III,3250,3340,3290.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Pillibhit,Wheat,Dara,2550,2650,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Pillibhit,Wheat,Dara,2580,2630,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Prayagraj,Pumpkin,Pumpkin,840,980,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Prayagraj,Tomato,Deshi,1300,1500,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Wheat,Dara,2650,2675,2670.0
0.0,0.0,0.0,0.0,1.0,0.0,Uttar Pradesh,Raebarelli,Tomato,Deshi,500,550,530.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Carrot,Pusakesar,1050,1150,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Ginger(Green),Green Ginger,3300,3400,3350.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Green Peas,Green Peas,2200,2300,2250.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Onion,Red,1600,1700,1650.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Raddish,Raddish,950,1050,1000.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Raebarelli,Apple,Kasmir/Shimla - II,8460,8550,8500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Barley (Jau),Dara,2420,2460,2440.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Bottle gourd,Bottle Gourd,1000,1050,1025.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Garlic,Garlic,6800,6900,6860.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Raebarelli,Grapes,Green,6200,6300,6250.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Green Chilli,Green Chilly,3100,3200,3150.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Raebarelli,Jack Fruit,Jack Fruit,2650,2700,2675.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Lemon,Lemon,6260,6350,6300.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Raebarelli,Orange,Nagpuri,4160,4250,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Paddy(Dhan)(Common),Common,2300,2325,2315.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Raebarelli,Papaya,Papaya,2700,2800,2760.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Pumpkin,Pumpkin,960,1050,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Raebarelli,Rice,Common,3110,3120,3115.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Saharanpur,Brinjal,Brinjal,600,800,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Saharanpur,Cauliflower,Cauliflower,350,500,400.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Saharanpur,Green Chilli,Green Chilly,1800,2000,1900.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Saharanpur,Onion,Red,1400,1600,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Saharanpur,Potato,Potato,750,900,850.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Saharanpur,Bottle gourd,Bottle Gourd,800,1200,1020.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Saharanpur,Cabbage,Cabbage,300,550,450.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Saharanpur,Cucumbar(Kheera),Cucumbar,1050,1450,1240.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Saharanpur,Guava,Guava,3500,3900,3700.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Saharanpur,Lemon,Lemon,6750,7300,7050.0
0.0,0.0,0.0,0.0,1.0,0.0,Uttar Pradesh,Saharanpur,Onion,Red,1300,1600,1450.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Saharanpur,Potato,Desi,850,1200,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Saharanpur,Rice,III,3250,3550,3400.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Saharanpur,Tomato,Hybrid,900,1200,1050.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Sambhal,Wood,Eucalyptus,480,500,485.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Sambhal,Bhindi(Ladies Finger),Bhindi,3000,3050,3025.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Sambhal,Mousambi(Sweet Lime),Mousambi,3350,3450,3400.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Sambhal,Tomato,Deshi,600,640,620.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Sambhal,Brinjal,Round/Long,700,910,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Sambhal,Onion,Red,1400,1750,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shahjahanpur,Banana - Green,Banana - Green,1650,1850,1750.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shahjahanpur,Brinjal,Round/Long,1250,1450,1350.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shahjahanpur,Carrot,Carrot,1150,1350,1250.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shahjahanpur,Cauliflower,Cauliflower,850,1050,950.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shahjahanpur,Cucumbar(Kheera),Cucumbar,1800,2000,1900.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shahjahanpur,Rice,III,3190,3390,3290.0
0.0,0.0,0.0,0.0,1.0,0.0,Uttar Pradesh,Shahjahanpur,Tomato,Hybrid,420,620,520.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shamli,Garlic,Garlic,6100,6200,6150.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shamli,Lemon,Lemon,3900,4000,3950.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shamli,Ginger(Green),Green Ginger,3950,4050,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shamli,Lemon,Lemon,6950,7050,7000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shamli,Mustard,Lohi Black,5900,6000,5950.0
0.0,0.0,0.0,0.0,1.0,0.0,Uttar Pradesh,Shamli,Onion,Red,1800,1900,1850.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shamli,Wheat,Dara,2550,2650,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shamli,Carrot,Carrot,1000,1200,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shamli,Cucumbar(Kheera),Cucumbar,1800,2000,1900.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Shamli,Water Melon,Water Melon,1400,1500,1450.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shravasti,Bengal Gram(Gram)(Whole),Desi (Whole),6920,7200,7050.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shravasti,Bhindi(Ladies Finger),Bhindi,3050,3260,3150.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Shravasti,Onion,Red,1800,2000,1900.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttar Pradesh,Siddharth Nagar,Mousambi(Sweet Lime),Mousambi,3440,3460,3450.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Siddharth Nagar,Banana - Green,Banana - Green,1500,1560,1510.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Siddharth Nagar,Bhindi(Ladies Finger),Bhindi,1800,1850,1810.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Siddharth Nagar,Green Chilli,Green Chilly,1900,1960,1950.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Sonbhadra,Green Chilli,Green Chilly,2710,2950,2840.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttar Pradesh,Sonbhadra,Tomato,Hybrid,540,710,625.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Dehradoon,Pumpkin,Other,800,1200,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Dehradoon,Bottle gourd,Bottle Gourd,800,1200,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Dehradoon,Brinjal,Brinjal,1000,1300,1250.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Dehradoon,Carrot,Other,900,1200,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Dehradoon,Onion,Other,2000,2400,2300.0
0.0,0.0,0.0,0.0,0.0,1.0,Uttrakhand,Dehradoon,Papaya,Other,2500,3000,2650.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Dehradoon,Pumpkin,Other,800,1100,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Dehradoon,Tomato,Other,850,1000,900.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttrakhand,Dehradoon,Grapes,Other,2300,3000,3000.0
0.0,0.0,0.0,0.0,1.0,0.0,Uttrakhand,Dehradoon,Onion,Other,1000,1200,1200.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttrakhand,Dehradoon,Pomegranate,Other,3100,5500,5500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Dehradoon,Raddish,Other,400,400,400.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Garhwal (Pauri),Brinjal,Brinjal,1100,1300,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Garhwal (Pauri),Pumpkin,Pumpkin,1400,1600,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Garhwal (Pauri),Raddish,Other,700,900,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Cauliflower,Cauliflower,400,600,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Green Chilli,Green Chilly,3000,3500,3200.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttrakhand,Haridwar,Orange,Other,5000,6000,5500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Potato,Potato,700,1000,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Carrot,Carrot,1000,1200,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Potato,Other,800,850,820.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Tomato,Other,800,1000,900.0
0.0,1.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Banana,Other,800,1200,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Bhindi(Ladies Finger),Other,1000,2000,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Bitter gourd,Other,700,1100,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Bottle gourd,Other,600,1000,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Brinjal,Other,400,600,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Cauliflower,Other,500,1000,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Onion,Other,2000,3000,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Haridwar,Pumpkin,Other,400,600,500.0
0.0,1.0,0.0,0.0,0.0,0.0,Uttrakhand,Nanital,Apple,Other,6500,7000,6800.0
0.0,1.0,0.0,0.0,0.0,0.0,Uttrakhand,Nanital,Mousambi(Sweet Lime),Other,2800,2900,2850.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,Nanital,Peas Wet,Other,2000,2500,2300.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Rice,Common,3550,3550,3550.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Bhindi(Ladies Finger),Other,1500,1700,1600.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Carrot,Other,700,800,767.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Green Chilli,Other,2600,2800,2700.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Onion,Other,1900,2100,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Potato,Other,900,1100,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Bitter gourd,Other,2100,2500,2300.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Garlic,Other,5800,5800,5800.0
0.0,0.0,0.0,1.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Papaya,Other,1900,2000,1950.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Bhindi(Ladies Finger),Other,1200,1500,1300.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Bottle gourd,Other,400,600,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Cauliflower,Other,600,800,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Onion,Other,1800,2200,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Cauliflower,Other,400,600,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Bhindi(Ladies Finger),Other,3000,4000,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Tomato,Other,300,400,350.0
1.0,0.0,0.0,0.0,0.0,0.0,Uttrakhand,UdhamSinghNagar,Carrot,Other,1200,1800,1500.0
0.0,0.0,0.0,0.0,1.0,0.0,Uttrakhand,UdhamSinghNagar,Tomato,Other,800,1200,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Bankura,Brinjal,Round/Long,2700,2900,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Bankura,Potato,Other,830,860,840.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Bankura,Brinjal,Brinjal,2000,2800,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Bankura,Brinjal,Round/Long,2100,2300,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Bankura,Mustard,Mustard,5500,5750,5650.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Bankura,Potato,Jyoti,1000,1030,1020.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Bankura,Mustard,Mustard,5650,6000,5800.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Bankura,Rice,Common,3500,3600,3550.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Birbhum,Onion,Other,1800,2000,1900.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Birbhum,Wheat,Sonalika,2500,2700,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Birbhum,Paddy(Dhan)(Common),Common,2300,2320,2310.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Coochbehar,Cabbage,Cabbage,500,600,550.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Coochbehar,Potato,Jyoti,1000,1100,1050.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Dakshin Dinajpur,Cabbage,Other,700,900,800.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Dakshin Dinajpur,Potato,Local,1000,1200,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Darjeeling,Ginger(Green),Other,6400,6600,6500.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Darjeeling,Squash(Chappal Kadoo),Other,1400,1600,1500.0
